ID,Name_lang,Description_lang,CategoryID,InventoryIconFileID,SpellWeight,SpellCategory,MaxQty,MaxEarnablePerWeek,Quality,FactionID,ItemGroupSoundsID,XpQuestDifficulty,AwardConditionID,MaxQtyWorldStateID,RechargingAmountPerCycle,RechargingCycleDurationMS,WarbondTransferPercentage,Field_11_1_0_58221_017,Flags[0],Flags[1]
2972,Dragon Racing - Personal Best Record - 11 Z3 R2 Reverse,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2973,Dragon Racing - Personal Best Record - 11 Z3 R3 Reverse,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2974,Dragon Racing - Personal Best Record - 11 Z3 R4 Reverse,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2975,Dragon Racing - Personal Best Record - 11 Z3 R5 Reverse,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2976,Dragon Racing - Personal Best Record - 11 Z3 R6 Reverse,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2977,Dragon Racing - Personal Best Record - 11 Z5 R1 Easy,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2978,Dragon Racing - Personal Best Record - 11 Z5 R2 Easy,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2979,Dragon Racing - Personal Best Record - 11 Z5 R3 Easy,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2980,Dragon Racing - Personal Best Record - 11 Z5 R4 Easy,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2981,Dragon Racing - Personal Best Record - 11 Z5 R5 Easy,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2982,Dragon Racing - Personal Best Record - 11 Z5 R6 Easy,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2983,Dragon Racing - Personal Best Record - 11 Z5 R1 Advanced,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2984,Dragon Racing - Personal Best Record - 11 Z5 R2 Advanced,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2985,Dragon Racing - Personal Best Record - 11 Z5 R3 Advanced,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2986,Dragon Racing - Personal Best Record - 11 Z5 R4 Advanced,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2987,Dragon Racing - Personal Best Record - 11 Z5 R5 Advanced,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2988,Dragon Racing - Personal Best Record - 11 Z5 R6 Advanced,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2989,Dragon Racing - Personal Best Record - 11 Z5 R1 Reverse,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2990,Dragon Racing - Personal Best Record - 11 Z5 R2 Reverse,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2991,Dragon Racing - Personal Best Record - 11 Z5 R3 Reverse,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2992,Dragon Racing - Personal Best Record - 11 Z5 R4 Reverse,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2993,Dragon Racing - Personal Best Record - 11 Z5 R5 Reverse,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2994,Dragon Racing - Personal Best Record - 11 Z5 R6 Reverse,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
3000,10.2.7 Timewalking Season - Random Gem Counter,[DNT],142,0,0,0,200000,0,2,0,24,0,0,0,0,0,0,0,524288,0
3001,10.2.7 Timewalking Season - Artifact - Cloak - Experience Gain,[DNT],142,0,0,0,10000000,0,2,0,24,0,0,0,0,0,0,0,524288,0
3002,The Weaver (Notoriety),Grants Reputation with The Weaver.,142,5862764,0,0,0,0,1,2601,238,0,0,0,0,0,0,0,10,0
3003,The General (Notoriety),Grants Reputation with The General.,142,5862762,0,0,0,0,1,2605,238,0,0,0,0,0,0,0,10,0
3004,The Vizier (Notoriety),Grants Reputation with The Vizier.,142,5862763,0,0,0,0,1,2607,238,0,0,0,0,0,0,0,10,0
3005,The General (Notoriety),[DNT] Grants Reputation with The General.,142,0,0,0,20,0,1,0,238,0,0,0,0,0,0,0,2,0
3006,The Vizier (Notoriety),[DNT] Grants Reputation with The Vizier.,142,0,0,0,20,0,1,0,238,0,0,0,0,0,0,0,2,0
3007,The Weaver (Notoriety),[DNT] Grants Reputation with The Weaver.,142,0,0,0,20,0,1,0,238,0,0,0,0,0,0,0,2,0
3008,Valorstones,"Earned from completing quests, raids, dungeons, battlegrounds, arena matches, radiant echoes, and other activities at max level. Used to upgrade max-level gear.",263,5868902,0,0,2000,0,3,0,14,0,120217,0,0,0,0,0,3154402,0
3009,Bonus Valorstones,Bonus Valorstones are awarded when any player in your group increases their Mythic+ Rating.,142,5868902,0,0,0,0,3,0,0,0,120217,0,0,0,0,0,4202882,0
3010,10.2.6 Rewards - Personal Tracker - S4 Dinar Drops (Hidden),,142,0,0,0,1,0,0,0,0,0,0,26001,0,0,0,0,68681728,1
3011,Plunder,Earn a bonus 25 Renown with Keg Leg's Crew whenever you collect an additional 25 Plunder during a match.,142,133784,0,0,0,0,1,0,0,0,0,0,0,0,0,0,589824,0
3013,Jewelcrafting Concentration,,142,5747318,0,0,1000,0,0,0,0,0,0,0,1,345600,0,0,1572864,0
3022,Renown - Season 1 Delves,[DNT],142,0,0,0,10,0,6,0,0,0,0,0,0,0,0,0,85721088,0
3023,11.0 Professions - Personal Tracker - S1 Spark Drops (Hidden),,142,0,0,0,1,0,0,0,0,0,0,26199,0,0,0,0,68681728,1
3024,Cosmetic,,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89654272,4
3025,Cosmetic,,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89654272,4
3026,Cosmetic,,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89654272,4
3027,Cosmetic,,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89654272,4
3028,Restored Coffer Key,Restored from combining 100 Coffer Key Shards obtained from the outdoors. Opens a Bountiful Coffer within a Bountiful Delve.,260,4622270,0,0,0,0,4,0,0,0,120217,0,0,0,0,0,2,0
3040,Blacksmithing Concentration,,142,5747318,0,0,1000,0,0,0,0,0,0,0,1,345600,0,0,1572864,0
3041,Tailoring Concentration,,142,5747318,0,0,1000,0,0,0,0,0,0,0,1,345600,0,0,1572864,0
3042,Leatherworking Concentration,,142,5747318,0,0,1000,0,0,0,0,0,0,0,1,345600,0,0,1572864,0
3043,Inscription Concentration,,142,5747318,0,0,1000,0,0,0,0,0,0,0,1,345600,0,0,1572864,0
3044,Engineering Concentration,,142,5747318,0,0,1000,0,0,0,0,0,0,0,1,345600,0,0,1572864,0
3045,Alchemy Concentration,,142,5747318,0,0,1000,0,0,0,0,0,0,0,1,345600,0,0,1572864,0
3046,Enchanting Concentration,,142,5747318,0,0,1000,0,0,0,0,0,0,0,1,345600,0,0,1572864,0
3047,Jewelcrafting Concentration,,142,5747318,0,0,1000,0,0,0,0,0,0,0,1,345600,0,0,1572864,0
3048,Tailoring Concentration,,142,5747318,0,0,1000,0,0,0,0,0,0,0,1,345600,0,0,1572864,0
3049,Leatherworking Concentration,,142,5747318,0,0,1000,0,0,0,0,0,0,0,1,345600,0,0,1572864,0
3050,Blacksmithing Concentration,,142,5747318,0,0,1000,0,0,0,0,0,0,0,1,345600,0,0,1572864,0
3051,Enchanting Concentration,,142,5747318,0,0,1000,0,0,0,0,0,0,0,1,345600,0,0,1572864,0
3052,Engineering Concentration,,142,5747318,0,0,1000,0,0,0,0,0,0,0,1,345600,0,0,1572864,0
3053,Inscription Concentration,,142,5747318,0,0,1000,0,0,0,0,0,0,0,1,345600,0,0,1572864,0
3054,Alchemy Concentration,,142,5747318,0,0,1000,0,0,0,0,0,0,0,1,345600,0,0,1572864,0
3055,Mereldar Derby Mark,A record of a unique catch during the Mereldar Fishing Derby.,260,6012052,0,0,0,0,3,0,8,0,0,0,0,0,100,0,0,0
3056,Kej,Wealth woven into strands and saturated with aromas that convey their value to any vendor of Azj-Kahet.,260,4549280,0,0,0,0,2,0,8,0,0,0,0,0,100,0,2,0
3057,11.0 Professions - Tracker - Weekly Alchemy Knowledge,,142,0,0,0,0,0,0,0,0,0,0,26508,0,0,0,0,102236160,5
3058,11.0 Professions - Tracker - Weekly Blacksmithing Knowledge,,142,0,0,0,0,0,0,0,0,0,0,26509,0,0,0,0,102236160,5
3059,11.0 Professions - Tracker - Weekly Enchanting Knowledge,,142,0,0,0,0,0,0,0,0,0,0,26510,0,0,0,0,102236160,5
3060,11.0 Professions - Tracker - Weekly Engineering Knowledge,,142,0,0,0,0,0,0,0,0,0,0,26511,0,0,0,0,102236160,5
3061,11.0 Professions - Tracker - Weekly Herbalism Knowledge,,142,0,0,0,0,0,0,0,0,0,0,26512,0,0,0,0,68681728,1
3062,11.0 Professions - Tracker - Weekly Inscription Knowledge,,142,0,0,0,0,0,0,0,0,0,0,26513,0,0,0,0,102236160,5
3063,11.0 Professions - Tracker - Weekly Jewelcrafting Knowledge,,142,0,0,0,0,0,0,0,0,0,0,26514,0,0,0,0,102236160,5
3064,11.0 Professions - Tracker - Weekly Leatherworking Knowledge,,142,0,0,0,0,0,0,0,0,0,0,26515,0,0,0,0,102236160,5
3065,11.0 Professions - Tracker - Weekly Mining Knowledge,,142,0,0,0,0,0,0,0,0,0,0,26516,0,0,0,0,68681728,1
3066,11.0 Professions - Tracker - Weekly Skinning Knowledge,,142,0,0,0,0,0,0,0,0,0,0,26517,0,0,0,0,68681728,1
3067,11.0 Professions - Tracker - Weekly Tailoring Knowledge,,142,0,0,0,0,0,0,0,0,0,0,26518,0,0,0,0,102236160,5
3068,Delver's Journey,Grants Delver's Journey progress.,142,4635200,0,0,0,0,1,2644,0,0,0,0,0,0,0,0,10,0
3069,11.0 Professions - Tailoring - Fishing - Khaz Algar - Skill,[DNT],142,0,0,0,100,0,2,0,24,0,0,0,0,0,0,0,67633152,0
3070,11.0 Professions - Fishing - Algari Weaverthread - Perception,[DNT],142,0,0,0,100,0,2,0,24,0,0,0,0,0,0,0,524288,0
3071,11.0 Professions - Fishing - Algari Weaverthread - Skill,[DNT],142,0,0,0,100,0,2,0,24,0,0,0,0,0,0,0,67633152,0
3072,Everburning Ignition Refund,[DNT],142,0,0,0,100,0,2,0,24,0,0,0,0,0,0,0,67633152,0
3073,11.0 Professions - Tracker - Insc Book - Tailoring Knowledge,,142,0,0,0,0,0,0,0,0,0,0,26620,0,0,0,0,68681728,1
3074,11.0 Professions - Tracker - Insc Book - Skinning Knowledge,,142,0,0,0,0,0,0,0,0,0,0,26621,0,0,0,0,68681728,1
3075,11.0 Professions - Tracker - Insc Book - Mining Knowledge,,142,0,0,0,0,0,0,0,0,0,0,26622,0,0,0,0,68681728,1
3076,11.0 Professions - Tracker - Insc Book - Leatherworking Know.,,142,0,0,0,0,0,0,0,0,0,0,26623,0,0,0,0,68681728,1
3077,11.0 Professions - Tracker - Insc Book - Jewelcrafting Knowledge,,142,0,0,0,0,0,0,0,0,0,0,26624,0,0,0,0,68681728,1
3078,11.0 Professions - Tracker - Insc Book - Inscription Knowledge,,142,0,0,0,0,0,0,0,0,0,0,26625,0,0,0,0,68681728,1
3079,11.0 Professions - Tracker - Insc Book - Herbalism Knowledge,,142,0,0,0,0,0,0,0,0,0,0,26626,0,0,0,0,68681728,1
3080,11.0 Professions - Tracker - Insc Book - Engineering Knowledge,,142,0,0,0,0,0,0,0,0,0,0,26627,0,0,0,0,68681728,1
3081,11.0 Professions - Tracker - Insc Book - Enchanting Knowledge,,142,0,0,0,0,0,0,0,0,0,0,26628,0,0,0,0,68681728,1
3082,11.0 Professions - Tracker - Insc Book - Blacksmithing Knowledge,,142,0,0,0,0,0,0,0,0,0,0,26629,0,0,0,0,68681728,1
3083,11.0 Professions - Tracker - Insc Book - Alchemy Knowledge,,142,0,0,0,0,0,0,0,0,0,0,26630,0,0,0,0,68681728,1
3084,11.0 Professions - Tracker - Insc Book - Inscription Knowledge,,142,0,0,0,0,0,0,0,0,0,0,26625,0,0,0,0,68681728,1
3085,11.0 Delves - Personal Tracker - S1 Weekly Elise Turn-In(Hidden),,142,0,0,0,99,0,0,0,0,0,0,26656,0,0,0,0,85458944,1
3086,DPS,,142,135989,0,0,3,0,1,0,0,0,0,0,0,0,0,0,80764928,0
3087,Tank,,142,132360,0,0,1,0,1,0,0,0,0,0,0,0,0,0,80764928,0
3088,Healer,,142,1387611,0,0,1,0,1,0,0,0,0,0,0,0,0,0,80764928,0
3089,Residual Memories,Half-forgotten memories can be glimpsed in the light playing across this iridescent powder.,260,3015740,0,0,0,0,3,0,21,0,0,0,0,0,100,0,2,32
3090,Flame-Blessed Iron,Ore infused with mysterious properties after prolonged exposure to the Siren Crystal.,260,6215517,0,0,0,0,1,0,0,0,0,0,0,0,100,0,2,0
3093,Nerub-ar Finery,"Adorning the armor of the devoted, these insignias are a symbol of high society among the privileged inhabitants of Nerub-ar.

Inside the palace, Anub'azal can smuggle these out to The Severed Threads and in exchange, strengthen your assault.",260,6012085,0,0,8,0,4,0,0,0,0,26869,0,0,100,0,33554434,0
3094,11.0 Raid - Nerubian - Account Quest Complete Tracker (Hidden),,142,0,0,0,0,0,0,0,0,0,0,27606,0,0,0,0,85458944,0
3099,11.0 Raid - Nerubian - Nerubar Finery Tracking Currency (Hidden),,142,0,0,0,8,0,0,0,0,0,0,26869,0,0,0,0,102236160,1
3100,Bronze Celebration Token,Earned from weekly activities during the 20th Bronze Celebration. Exchanged for new items at the Bronze Celebration outside the Caverns of Time.,1,4638504,0,0,0,0,4,0,0,0,0,0,0,0,100,0,130,0
3102,Bronze Celebration Token,Earned from weekly activities during the 20th Bronze Celebration. Exchanged for new items at the Bronze Celebration outside the Caverns of Time.,142,4638504,0,0,0,0,4,0,0,0,0,0,0,0,100,0,2,0
3103,11.0 Delves - System - Seasonal Affix - Events Active,,142,236199,0,0,0,0,3,0,0,0,0,0,0,0,0,0,68698112,0
3104,11.0 Delves - System - Seasonal Affix - Events Maximum,,142,236199,0,0,0,0,3,0,0,0,0,0,0,0,0,0,68698112,0
3107,Weathered Undermine Crest,"Used to upgrade Adventurer and Veteran gear in War Within Season 2 up to item levels 623-632. Earned from the following activities:

- Repeatable Outdoor Events
- Raid Finder Liberation of Undermine
- Heroic Season Dungeons
- Delves (Tiers 1 to 5)",263,5872053,0,0,90,0,1,0,0,0,127987,26979,0,0,0,1,2359490,1
3108,Carved Undermine Crest,"Used to upgrade Veteran and Champion gear in War Within Season 2 up to item levels 636-645. Earned from the following activities:

- Weekly Outdoor Events
- Normal Liberation of Undermine
- Mythic Season Dungeons
- Delves (Tiers 6 and 7)
- Delver's Bounty (Tiers 4 and 5)",263,5872047,0,0,90,0,2,0,0,0,127987,26979,0,0,0,2,2359490,1
3109,Runed Undermine Crest,"Used to upgrade Champion and Hero gear in War Within Season 2 up to item levels 649-658. Earned from the following activities:

- Heroic Liberation of Undermine
- Mythic Keystone Dungeons from +2 to +6
- Delves (Tiers 8 to 11)
- Delver's Bounty (Tiers 6 and 7)",263,5872051,0,0,90,0,3,0,0,0,134837,26983,0,0,0,3,2359490,1
3110,Gilded Undermine Crest,"Used to upgrade Hero and Myth gear in War Within Season 2 up to item levels 662 and above. Earned from the following activities:

- Mythic Liberation of Undermine
- Mythic Keystone Dungeons from +7 and up
- Delve's Gilded Stash (Tier 11)
- Delver's Bounty (Tier 8 and up)",263,5872049,0,0,90,0,4,0,0,0,134837,26983,0,0,0,4,2359490,1
3111,Weathered Undermine Crest,"Used to upgrade Adventurer and Veteran gear in War Within Season 2 up to item levels 623-632. Earned from the following activities:

- Repeatable Outdoor Events
- Raid Finder Liberation of Undermine
- Heroic Season Dungeons
- Delves (Tiers 1 to 5)",142,5872053,0,0,0,0,1,0,0,0,127987,0,0,0,0,0,2,0
3112,Carved Undermine Crest,"Used to upgrade Veteran and Champion gear in War Within Season 2 up to item levels 636-645. Earned from the following activities:

- Weekly Outdoor Events
- Normal Liberation of Undermine
- Mythic Season Dungeons
- Mythic Keystone Dungeons up to +3
- Delves (Tiers 6 and 7)
- Delver's Bounty (Tiers 4 and 5)",142,5872047,0,0,0,0,2,0,0,0,127987,0,0,0,0,0,2,0
3113,Runed Undermine Crest,"Used to upgrade Champion and Hero gear in War Within Season 2 up to item levels 649-658. Earned from the following activities:

- Heroic Liberation of Undermine
- Mythic Keystone Dungeons from +4 to +7
- Delves (Tiers 8 to 11)
- Delver's Bounty (Tiers 6 and 7)",142,5872051,0,0,0,0,4,0,0,0,134837,0,0,0,0,0,2,0
3114,Gilded Undermine Crest,"Used to upgrade Hero and Myth gear in War Within Season 2 up to item levels 662 and above. Earned from the following activities:

- Mythic Liberation of Undermine
- Mythic Keystone Dungeons from +8 and up
- Delve's Gilded Stash (Tier 11)
- Delver's Bounty (Tier 8 and up)",142,5872049,0,0,0,0,4,0,0,0,134837,0,0,0,0,0,2,0
3115,[DNT] Worldsoul Memory Score,[DNT] Tracks Worldsoul Memory score for rewards purposes. Should be 0 at all times except momentarily during script execution.,142,2201832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
3116,Essence of Kaja'mite,Essence of Kaja'mite charges the Catalyst and allows it to imbue armor with incredible power. Slowly accumulates every two weeks. Disclaimer: Contains 0% kaja'mite.,142,3566851,0,0,8,0,4,0,0,0,0,0,1,1209600000,0,0,2,0
3118,The Cartels of Undermine,Grants Reputation with the Cartels of Undermine.,142,6252691,0,0,0,0,1,2653,0,0,0,0,0,0,0,0,10,0
3119,Dragon Racing - Personal Best Record - 11 Z6 R1 Easy,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
3120,The Cartels of Undermine,Renown ranks with the Cartels of Undermine.,142,6252691,0,0,20,0,6,0,0,0,0,0,0,0,0,0,85721088,0
3121,Dragon Racing - Personal Best Record - 11 Z6 R1 Reverse,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
3122,Dragon Racing - Personal Best Record - 11 Z6 R2 Easy,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
3123,Dragon Racing - Personal Best Record - 11 Z6 R2 Reverse,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
3124,Dragon Racing - Personal Best Record - 11 Z6 R3 Easy,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
3125,Dragon Racing - Personal Best Record - 11 Z6 R3 Reverse,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
3126,Dragon Racing - Personal Best Record - 11 Z6 R4 Easy,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
3127,Dragon Racing - Personal Best Record - 11 Z6 R4 Reverse,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
3130,Renown - Season 2 Delves,[DNT],142,0,0,0,10,0,6,0,0,0,0,0,0,0,0,0,85721088,0
3131,Delver's Journey,Grants Delver's Journey progress.,142,4635200,0,0,0,0,1,2683,0,0,133829,0,0,0,0,0,4194314,0
3132,11.1 Professions - Personal Tracker - S2 Spark Drops (Hidden),,142,0,0,0,1,0,0,0,0,0,0,27191,0,0,0,0,68681760,0
3135,11.1 Delves - Personal Tracker - S2 Weekly Elise Turn-In(Hidden),,142,0,0,0,99,0,0,0,0,0,0,27226,0,0,0,0,85458944,0
3136,Gallagio Loyalty Rewards Club,Grants Reputation with the Gallagio Loyalty Rewards Club.,142,466718,0,0,0,0,1,2685,238,0,0,0,0,0,0,0,33554442,0
3137,Renown - Gallagio Loyalty Rewards Club,[DNT],142,0,0,0,20,0,6,0,238,0,0,0,0,0,0,0,85721088,0
3139,Plunder,,142,6255014,0,0,15000,0,1,0,0,0,0,0,0,0,0,0,-2057829376,4
3142,11.0 Delves - Bountiful Tracker - Brann EXP Cap,,142,0,0,0,812,0,0,0,0,0,0,27335,0,0,0,0,85458944,0
3143,UNUSED - 11.0 Delves - Bountiful Tracker - Delver's Journey Cap,,142,0,0,0,812,28,0,0,0,0,125989,27335,0,0,0,0,85458944,1
3144,11.0.5 20th Anniversary - Tracker,,142,0,0,0,1,0,0,0,0,0,0,27342,0,0,0,0,68681728,1
3145,11.0.5 20th Anniversary - Tracker,,142,0,0,0,1,0,0,0,0,0,0,27343,0,0,0,0,68681728,1
3146,11.0.5 20th Anniversary - Tracker,,142,0,0,0,1,0,0,0,0,0,0,27344,0,0,0,0,68681728,1
3147,11.0 Delves - Vendor - Bountiful Key Tracker - Cap,,142,0,0,0,812,28,0,0,0,0,0,27346,0,0,0,0,85458944,1
3169,The Bilgewater Cartel,Grants Reputation with the Bilgewater Cartel.,142,6439627,0,0,0,0,1,2673,238,0,0,0,0,0,0,0,10,0
3170,The Bilgewater Cartel,[DNT] Grants Reputation with the Bilgewater Cartel.,142,0,0,0,5,0,1,0,238,0,0,0,0,0,0,0,2,0
3171,The Blackwater Cartel,Grants Reputation with the Blackwater Cartel.,142,6439628,0,0,0,0,1,2675,238,0,0,0,0,0,0,0,10,0
3172,The Blackwater Cartel,[DNT] Grants Reputation with the Bilgewater Cartel.,142,0,0,0,5,0,1,0,238,0,0,0,0,0,0,0,2,0
3173,The Steamwheedle Cartel,Grants Reputation with the Steamwheedle Cartel.,142,6439630,0,0,0,0,1,2677,238,0,0,0,0,0,0,0,10,0
3174,The Steamwheedle Cartel,[DNT] Grants Reputation with the Steamwheedle Cartel.,142,0,0,0,5,0,1,0,238,0,0,0,0,0,0,0,2,0
3175,The Venture Company,[DNT] Grants Reputation with the Venture Company.,142,0,0,0,5,0,1,0,238,0,0,0,0,0,0,0,2,0
3176,Venture Company,Grants Reputation with Venture Company.,142,6439631,0,0,0,0,1,2671,238,0,0,0,0,0,0,0,10,0
3177,Darkfuse Solutions,Grants Reputation with Darkfuse Solutions.,142,6439629,0,0,0,0,1,2669,238,0,0,0,0,0,0,0,10,0
3178,Darkfuse Solutions,[DNT] Grants Reputation with Darkfuse Solutions.,142,0,0,0,5,0,1,0,238,0,0,0,0,0,0,0,2,0
3180,Weekly Limit Test Currency,Currency to test for weekly limit with curve,144,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,32
3181,Dragon Racing - Personal Best Record - 11 Z6 R5 Easy,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
3182,Dragon Racing - Personal Best Record - 11 Z6 R5 Reverse,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
3183,Dragon Racing - Personal Best Record - 11 Z6 R6 Easy,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
3184,Dragon Racing - Personal Best Record - 11 Z6 R6 Reverse,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
3185,Dragon Racing - Personal Best Record - 11 Z6 R7 Easy,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
3186,Dragon Racing - Personal Best Record - 11 Z6 R7 Reverse,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
3187,Dragon Racing - Personal Best Record - 11 Z6 R8 Easy,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
3188,Dragon Racing - Personal Best Record - 11 Z6 R8 Reverse,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
3216,Bounty's Remnants,Obtained from completing bountiful delves. Use 100 Bounty's Remnants to open a Hidden Trove. It's contents depend on the completed Delve's Tier.,260,237388,0,0,0,100,4,0,0,0,133330,0,0,0,0,0,2105826,0
3218,Empty Kaja'Cola Can,An empty can of Kaja'Cola. These are commonly found in S.C.R.A.P Heaps. Angelo Rustbin at S.C.R.A.P Headquarters would be interested in this.,260,134757,0,0,0,0,1,0,17,0,0,0,0,0,100,0,2,0
3220,Vintage Kaja'Cola Can,A can of vintage Kaja'Cola. These are rarely found in S.C.R.A.P Heaps. Angelo Rustbin at S.C.R.A.P Headquarters would be interested in this.,260,132808,0,0,0,0,3,0,17,0,0,0,0,0,100,0,2,0
3221,Goblin Cartels Reputation,Grants rep with an aligned Goblin Cartel.,142,6252691,0,0,0,0,1,2671,238,0,0,0,0,0,0,0,10,0
3224,[DNT] NAK Test Currency,,142,1519421,0,0,100,10,0,0,0,0,0,0,0,0,0,0,68682752,0
3225,Blacksmithing Specialization Reset,,142,4638491,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1572864,0
3226,Market Research,Darkfuse Solutions is on the lookout for market research to find where to focus their activities. You can exchange this with Sitch Lowdown at Hovel Hill to earn reputation with their cartel.,260,1505953,0,0,0,0,2,0,19,0,0,0,0,0,100,0,1048578,0
3227,Alchemy Specialization Reset,,142,4638491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1572864,0
3228,Enchanting Specialization Reset,,142,4638491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1572864,0
3229,Engineering Specialization Reset,,142,4638491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1572864,0
3230,Herbalism Specialization Reset,,142,4638491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1572864,0
3231,Inscription Specialization Reset,,142,4638491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1572864,0
3232,Jewelcrafting Specialization Reset,,142,4638491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1572864,0
3233,Leatherworking Specialization Reset,,142,4638491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1572864,0
3234,Mining Specialization Reset,,142,4638491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1572864,0
3235,Skinning Specialization Reset,,142,4638491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1572864,0
3236,Tailoring Specialization Reset,,142,4638491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1572864,0
3238,Alchemy Specialization Reset,,142,4638491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1572864,0
3239,Enchanting Specialization Reset,,142,4638491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1572864,0
3240,Engineering Specialization Reset,,142,4638491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1572864,0
3241,Herbalism Specialization Reset,,142,4638491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1572864,0
3242,Inscription Specialization Reset,,142,4638491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1572864,0
3243,Jewelcrafting Specialization Reset,,142,4638491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1572864,0
3244,Leatherworking Specialization Reset,,142,4638491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1572864,0
3245,Mining Specialization Reset,,142,4638491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1572864,0
3246,Skinning Specialization Reset,,142,4638491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1572864,0
3247,Tailoring Specialization Reset,,142,4638491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1572864,0
3248,Blacksmithing Specialization Reset,,142,4638491,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1572864,0
3253,11.1 Delves - Bountiful Tracker - Progress Cap - Mislaid,,142,0,0,0,0,0,0,0,0,0,0,27793,0,0,0,0,85458944,0
3254,Chase's Test Currency [DNT],,142,1519421,0,0,5000,0,0,0,0,0,0,0,0,0,0,0,16777216,0
