ID,SpellID,Reagent[0],Reagent[1],Reagent[2],Reagent[3],Reagent[4],Reagent[5],Reagent[6],Reagent[7],ReagentCount[0],ReagentCount[1],ReagentCount[2],ReagentCount[3],ReagentCount[4],ReagentCount[5],ReagentCount[6],ReagentCount[7]
20162,12092,4339,8153,10286,8343,6037,1529,0,0,8,4,2,3,1,1,0,0
20163,12899,10559,10560,3860,0,1529,0,0,0,1,1,4,0,2,0,0,0
20164,12075,4339,4342,8343,0,0,0,0,0,2,2,2,0,0,0,0,0
20165,13529,11083,11084,0,0,0,0,0,0,3,1,0,0,0,0,0,0
20166,13935,11175,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
20167,13887,11174,11137,0,0,0,0,0,0,2,3,0,0,0,0,0,0
20168,13646,11134,11083,0,0,0,0,0,0,1,2,0,0,0,0,0,0
20169,13620,11083,6370,0,0,0,0,0,0,1,3,0,0,0,0,0,0
20171,13622,11082,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
20172,13648,11083,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
20173,11420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20174,19072,8170,14047,14341,0,0,0,0,0,10,10,1,0,0,0,0,0
20175,11467,8838,3821,3371,0,0,0,0,0,1,1,1,0,0,0,0,0
20176,11468,8831,3371,0,0,0,0,0,0,3,1,0,0,0,0,0,0
20177,12061,4339,6261,8343,0,0,0,0,0,1,1,1,0,0,0,0,0
20178,13890,11177,7909,11174,0,0,0,0,0,1,1,1,0,0,0,0,0
20179,13905,11175,11176,0,0,0,0,0,0,1,2,0,0,0,0,0,0
20180,12754,10561,9061,10507,10560,0,0,0,0,1,1,6,1,0,0,0,0
20181,13501,11083,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
20182,12907,3860,6037,10558,7910,4338,0,0,0,10,4,1,2,4,0,0,0
20183,13380,10998,10940,0,0,0,0,0,0,1,6,0,0,0,0,0,0
20184,13503,11083,11084,0,0,0,0,0,0,2,1,0,0,0,0,0,0
20185,12906,10561,6037,3860,9060,10558,1529,0,0,1,6,6,2,1,2,0,0
20186,12077,4339,2325,8343,2324,0,0,0,0,3,1,1,1,0,0,0,0
20187,12078,4339,2604,8343,0,0,0,0,0,4,2,3,0,0,0,0,0
20188,12080,4339,10290,8343,0,0,0,0,0,3,1,1,0,0,0,0,0
20189,12072,4339,8343,0,0,0,0,0,0,3,2,0,0,0,0,0,0
20190,12073,4339,8343,4304,0,0,0,0,0,3,2,2,0,0,0,0,0
20191,13939,11176,11175,0,0,0,0,0,0,2,1,0,0,0,0,0,0
20192,12079,4339,2604,8343,0,0,0,0,0,4,2,2,0,0,0,0,0
20193,12067,4339,8153,10286,8343,0,0,0,0,4,4,2,2,0,0,0,0
20194,10097,3858,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20195,12908,10559,9061,3860,6037,10560,0,0,0,2,4,6,6,1,0,0,0
20196,12897,10500,10559,10558,0,4234,0,0,0,1,1,2,0,2,0,0,0
20197,13378,10998,10940,0,0,0,0,0,0,1,2,0,0,0,0,0,0
20198,12609,3821,3818,3371,0,0,0,0,0,1,1,1,0,0,0,0,0
20200,11477,8846,8845,3371,0,0,0,0,0,1,1,1,0,0,0,0,0
20201,12624,3860,7077,6037,0,0,7910,0,0,4,2,4,0,0,1,0,0
20202,12093,4339,8343,0,0,0,0,0,0,5,3,0,0,0,0,0,0
20203,12260,2840,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
20204,12594,4385,3864,7068,4234,0,0,0,0,1,2,2,4,0,0,0,0
20205,12595,10559,10560,4400,3860,7068,0,0,0,1,1,1,4,2,0,0,0
20206,13028,3821,159,0,0,0,0,0,0,1,1,0,0,0,0,0,0
20210,12074,4339,8343,0,0,0,0,0,0,3,2,0,0,0,0,0,0
20211,12076,4339,10285,8343,0,0,0,0,0,5,4,2,0,0,0,0,0
20212,13612,11083,2772,0,0,0,0,0,0,1,3,0,0,0,0,0,0
20213,15633,7075,4389,7191,3860,6037,0,0,0,1,2,1,2,1,0,0,0
20214,13635,11138,11083,0,0,0,0,0,0,1,3,0,0,0,0,0,0
20215,12607,4304,7909,10592,0,0,0,0,0,4,2,1,0,0,0,0,0
20217,12071,4339,10285,8343,0,0,0,0,0,5,5,2,0,0,0,0,0
20218,11528,9282,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20219,12617,3860,10561,6037,818,774,0,0,0,8,1,1,4,4,0,0,0
20220,12618,4304,7910,0,0,0,0,0,0,6,2,0,0,0,0,0,0
20221,11476,8845,3371,0,0,0,0,0,0,3,1,0,0,0,0,0,0
20223,12332,7970,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20224,12616,4339,10285,10560,10505,0,0,0,0,4,2,1,4,0,0,0,0
20226,13399,11018,11022,0,0,0,0,0,0,2,1,0,0,0,0,0,0
20227,13841,11137,6037,0,0,0,0,0,0,3,3,0,0,0,0,0,0
20228,13815,11174,11137,0,0,0,0,0,0,1,1,0,0,0,0,0,0
20229,13607,11082,10998,0,0,0,0,0,0,1,2,0,0,0,0,0,0
20230,13941,11178,11176,11175,0,0,0,0,0,1,3,2,0,0,0,0,0
20231,13419,10998,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20232,13626,11082,11083,11084,0,0,0,0,0,1,1,1,0,0,0,0,0
20233,13817,11137,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
20234,13485,10998,10940,0,0,0,0,0,0,2,4,0,0,0,0,0,0
20235,13464,10998,10940,10978,0,0,0,0,0,1,1,1,0,0,0,0,0
20236,13421,10940,10978,0,0,0,0,0,0,6,1,0,0,0,0,0,0
20237,13947,11178,11176,0,0,0,0,0,0,2,3,0,0,0,0,0,0
20238,13661,11137,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20239,12053,4339,8343,0,0,0,0,0,0,2,2,0,0,0,0,0,0
20240,12895,39354,10647,0,0,0,0,0,0,1,1,0,0,0,0,0,0
20241,12059,4339,2324,8343,0,0,0,0,0,1,1,1,0,0,0,0,0
20242,12060,4339,2604,8343,0,0,0,0,0,3,2,1,0,0,0,0,0
20243,13632,11134,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
20244,13822,11174,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
20245,13497,10998,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
20246,13898,11177,7078,0,0,0,0,0,0,4,1,0,0,0,0,0,0
20248,13663,11135,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20249,13836,11137,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
20251,13700,11135,11137,11139,0,0,0,0,0,2,2,1,0,0,0,0,0
20252,13687,11135,11134,0,0,0,0,0,0,1,2,0,0,0,0,0,0
20253,13536,11083,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
20254,13917,11175,11174,0,0,0,0,0,0,1,2,0,0,0,0,0,0
20255,12904,10561,3860,4389,10560,0,0,0,0,1,2,1,1,0,0,0,0
20256,13943,11178,11175,0,0,0,0,0,0,2,2,0,0,0,0,0,0
20257,12722,10561,3860,4389,10560,0,0,0,0,1,2,1,1,0,0,0,0
20258,13538,10940,11082,11084,0,0,0,0,0,2,1,1,0,0,0,0,0
20259,13931,11175,11176,0,0,0,0,0,0,1,2,0,0,0,0,0,0
20260,13945,11176,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
20261,13637,11083,11134,0,0,0,0,0,0,1,1,0,0,0,0,0,0
20262,13640,11083,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
20263,12716,10559,3860,10505,10558,7068,0,0,0,2,4,5,1,1,0,0,0
20264,12755,10561,10505,6037,10560,4407,0,0,0,2,4,6,1,2,0,0,0
20265,12759,10559,10560,12808,7972,9060,0,0,0,2,1,1,4,1,0,0,0
20266,13693,11135,11139,0,0,0,0,0,0,2,1,0,0,0,0,0,0
20268,13689,11135,11137,11139,0,0,0,0,0,2,2,1,0,0,0,0,0
20269,13642,11134,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20270,13240,10577,3860,10505,0,0,0,0,0,1,1,3,0,0,0,0,0
20271,13239,10505,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
20272,13915,11177,11176,9224,0,0,0,0,0,1,2,1,0,0,0,0,0
20273,12715,39354,10647,0,0,0,0,0,0,1,1,0,0,0,0,0,0
20274,12717,3860,3864,7067,0,0,0,0,0,8,1,4,0,0,0,0,0
20275,13846,11174,11137,0,0,0,0,0,0,3,1,0,0,0,0,0,0
20277,13617,11083,3356,0,0,0,0,0,0,1,3,0,0,0,0,0,0
20278,13937,11178,11176,0,0,0,0,0,0,2,2,0,0,0,0,0,0
20279,13644,11083,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
20280,15255,3860,4338,10505,0,0,0,0,0,1,1,1,0,0,0,0,0
20283,13882,11174,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
20285,13739,11174,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
20286,14810,11291,11135,11137,0,0,0,0,0,1,1,1,0,0,0,0,0
20287,13746,11137,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
20288,13714,11148,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
20289,13653,11134,5637,11138,0,0,0,0,0,1,2,1,0,0,0,0,0
20290,13655,11134,7067,11138,0,0,0,0,0,1,1,1,0,0,0,0,0
20291,14807,4470,10939,0,0,0,0,0,0,1,1,0,0,0,0,0,0
20292,14809,11291,11134,11083,0,0,0,0,0,1,1,1,0,0,0,0,0
20293,13858,11137,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
20294,14199,11147,11148,0,0,0,0,0,0,1,4,0,0,0,0,0,0
20295,14891,11370,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
20296,15973,3859,3577,7068,4234,0,0,0,0,10,4,2,2,0,0,0,0
20297,13948,11178,8153,0,0,0,0,0,0,2,2,0,0,0,0,0,0
20299,15906,12037,4402,0,0,0,0,0,0,1,1,0,0,0,0,0,0
20300,13868,11137,8838,0,0,0,0,0,0,3,3,0,0,0,0,0,0
20302,13659,11135,11137,0,0,0,0,0,0,1,1,0,0,0,0,0,0
20303,13698,11137,7392,0,0,0,0,0,0,1,3,0,0,0,0,0,0
20304,15293,11371,7077,0,0,0,0,0,0,10,2,0,0,0,0,0,0
20305,15294,11371,7077,0,0,0,0,0,0,26,4,0,0,0,0,0,0
20306,15295,11371,7077,0,0,0,0,0,0,6,1,0,0,0,0,0,0
20307,15296,11371,7077,0,0,0,0,0,0,20,8,0,0,0,0,0,0
20308,15596,0,7078,14343,0,0,0,0,0,0,3,3,0,0,0,0,0
20311,15915,12206,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20312,16654,12359,7077,0,0,0,0,0,0,18,4,0,0,0,0,0,0
20313,16655,12359,12655,7078,7910,0,0,0,0,20,6,2,4,0,0,0,0
20314,16639,12365,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
20315,16726,12359,12360,6037,12364,0,0,0,0,30,2,2,1,0,0,0,0
20316,16728,12359,12655,0,12799,12364,0,0,0,40,4,0,6,2,0,0,0
20317,15933,12207,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20318,15935,12223,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20319,6617,5635,0,3371,0,0,0,0,0,2,0,1,0,0,0,0,0
20320,15863,12037,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20321,15865,12037,2596,0,0,0,0,0,0,1,1,0,0,0,0,0,0
20322,15304,11613,11616,0,0,0,0,0,0,1,5,0,0,0,0,0,0
20323,15855,12184,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20324,15856,12203,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20325,16664,12359,12360,3577,0,0,0,0,0,20,2,6,0,0,0,0,0
20327,16153,10620,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20328,15833,8831,3371,0,0,0,0,0,0,3,1,0,0,0,0,0,0
20329,15303,11616,11613,0,0,0,0,0,0,5,1,0,0,0,0,0,0
20330,15972,3859,3466,1206,7067,4234,0,0,0,10,2,1,1,1,0,0,0
20331,2538,2672,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20332,16195,12442,12440,0,0,0,0,0,0,1,6,0,0,0,0,0,0
20333,16640,12365,14047,0,0,0,0,0,0,1,1,0,0,0,0,0,0
20334,16641,12365,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20335,16642,12359,12361,0,0,0,0,0,0,16,1,0,0,0,0,0,0
20336,16643,12359,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
20337,16652,12359,8170,0,0,0,0,0,0,12,8,0,0,0,0,0,0
20338,16967,12359,3577,6037,12361,8170,0,0,0,30,4,2,2,4,0,0,0
20339,17187,12359,12363,0,0,0,0,0,0,1,1,0,0,0,0,0,0
20340,16745,12360,12655,7076,7080,12364,12800,0,0,8,24,4,4,2,2,0,0
20341,16746,12360,12655,12364,12800,0,0,0,0,30,30,6,6,0,0,0,0
20342,16969,12359,12799,12644,8170,0,0,0,0,10,2,2,4,0,0,0,0
20343,16742,12360,12655,7076,12799,12800,0,0,0,6,16,6,2,1,0,0,0
20344,17559,7082,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20345,16730,12359,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
20346,16994,12360,12810,12644,0,0,0,0,0,20,6,2,0,0,0,0,0
20347,16995,12360,12655,12810,7910,12800,12799,12644,0,10,10,2,6,6,6,4,0
20348,17560,7078,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20349,17561,7076,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20350,16724,12359,12655,6037,3577,12800,0,0,0,20,4,6,6,2,0,0,0
20351,16731,12359,12360,7910,0,0,0,0,0,40,2,1,0,0,0,0,0
20352,16732,12359,12360,7910,0,0,0,0,0,40,2,1,0,0,0,0,0
20354,15910,12204,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
20356,16665,12359,12360,2842,0,0,0,0,0,20,2,10,0,0,0,0,0
20357,18242,13756,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20358,16661,12359,12655,7080,12361,0,0,0,0,20,4,4,4,0,0,0,0
20359,16988,12359,12360,12809,12810,7076,0,0,0,50,15,4,6,10,0,0,0
20360,16662,12359,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0
20361,16663,12359,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0
20362,17562,7080,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20363,17563,12808,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20364,18243,13759,159,0,0,0,0,0,0,1,1,0,0,0,0,0,0
20365,16991,12359,12360,12808,12364,12644,12810,0,0,40,12,10,8,2,4,0,0
20366,16650,12359,12655,12803,8153,12364,0,0,0,40,2,4,4,1,0,0,0
20367,16973,12359,12655,12364,12804,8170,0,0,0,20,6,2,4,4,0,0,0
20368,16992,12360,12361,12800,7080,12644,12810,0,0,18,8,8,4,2,4,0,0
20369,16993,12655,12364,12799,7076,12810,0,0,0,20,8,8,6,4,0,0,0
20370,16646,12359,8170,0,0,0,0,0,0,12,6,0,0,0,0,0,0
20371,18246,13893,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20372,16633,6265,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
20373,16651,12359,12644,7076,0,0,0,0,0,4,4,2,0,0,0,0,0
20374,16660,12359,12360,12364,7080,0,0,0,0,20,4,2,2,0,0,0,0
20375,16741,12360,12655,7076,12361,12799,0,0,0,15,20,10,4,4,0,0,0
20376,17180,12359,11176,0,0,0,0,0,0,1,3,0,0,0,0,0,0
20377,15292,11371,7077,0,0,0,0,0,0,18,4,0,0,0,0,0,0
20378,16645,12359,7077,0,0,0,0,0,0,10,2,0,0,0,0,0,0
20379,16658,12359,7910,0,0,0,0,0,0,18,1,0,0,0,0,0,0
20380,15853,1015,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20381,16978,12655,7078,7077,12800,12644,0,0,0,10,4,4,2,2,0,0,0
20382,16656,12359,7077,0,0,0,0,0,0,14,4,0,0,0,0,0,0
20383,16657,12359,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0
20384,16990,12360,12800,12811,12799,12810,12644,0,0,15,8,1,4,8,2,0,0
20385,16960,12359,12644,8170,0,0,0,0,0,10,2,4,0,0,0,0,0
20386,16965,12359,12803,8153,12799,12644,8170,0,0,30,6,6,6,2,8,0,0
20387,16971,12359,12644,8170,0,0,0,0,0,12,6,6,0,0,0,0,0
20388,17133,12886,12887,12888,0,0,0,0,0,1,1,1,0,0,0,0,0
20389,15861,12202,159,0,0,0,0,0,0,1,1,0,0,0,0,0,0
20390,16648,12359,7077,7910,0,0,0,0,0,18,2,1,0,0,0,0,0
20391,16649,12359,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0
20392,16781,12721,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20393,16980,12359,12799,12644,8170,0,0,0,0,30,2,2,4,0,0,0,0
20394,16659,12359,7077,0,0,0,0,0,0,18,4,0,0,0,0,0,0
20395,16644,12359,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
20396,16667,12359,12662,12361,7910,0,0,0,0,40,10,4,4,0,0,0,0
20397,16647,12359,8170,0,0,0,0,0,0,10,6,0,0,0,0,0,0
20398,16729,12359,12360,0,12361,12800,0,0,0,80,12,0,10,4,0,0,0
20399,16744,12360,12655,7080,12361,12364,0,0,0,10,20,6,2,1,0,0,0
20400,16970,12359,12655,7910,12361,12644,8170,0,0,30,4,4,4,2,4,0,0
20401,16986,12655,12360,12662,7910,12644,0,0,0,10,10,8,10,2,0,0,0
20402,16987,12655,12804,12364,12800,12644,0,0,0,20,20,2,2,2,0,0,0
20404,17557,8846,13466,3371,0,0,0,0,0,2,2,1,0,0,0,0,0
20405,17576,7067,13463,3371,0,0,0,0,0,1,1,1,0,0,0,0,0
20406,23653,17011,17010,12360,11371,12364,0,0,0,8,5,10,12,4,0,0,0
20407,17577,11176,13463,3371,0,0,0,0,0,1,1,1,0,0,0,0,0
20408,17579,7069,13463,3371,0,0,0,0,0,1,1,1,0,0,0,0,0
20409,17580,13463,13467,3371,0,0,0,0,0,3,2,1,0,0,0,0,0
20410,17555,13463,13466,3371,0,0,0,0,0,1,2,1,0,0,0,0,0
20411,17556,13464,13465,3371,0,0,0,0,0,2,1,1,0,0,0,0,0
20413,16072,12341,12342,12343,0,0,0,0,0,1,1,1,0,0,0,0,0
20414,17553,8838,8839,3371,0,0,0,0,0,2,2,1,0,0,0,0,0
20415,17565,12803,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20416,18420,14048,3577,0,0,0,0,0,0,4,2,0,0,0,0,0,0
20417,18421,14048,11176,14341,0,0,0,0,0,4,1,1,0,0,0,0,0
20418,18422,14048,7078,7077,7068,14341,0,0,0,6,4,4,4,1,0,0,0
20422,16983,12655,12360,12804,12799,12361,12364,0,0,6,2,4,2,2,1,0,0
20423,16984,12359,7077,7910,8170,0,0,0,0,30,4,4,4,0,0,0,0
20424,16447,12533,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20425,16653,12359,7910,0,0,0,0,0,0,12,1,0,0,0,0,0,0
20426,16985,12359,12360,12662,12808,12361,12644,8170,0,40,2,16,8,2,2,4,0
20427,16725,12359,7077,0,0,0,0,0,0,20,4,0,0,0,0,0,0
20428,17554,13423,8838,3371,0,0,0,0,0,2,1,1,0,0,0,0,0
20429,17632,9149,25867,25868,22794,23571,0,0,0,1,1,1,2,5,0,0,0
20430,18446,14048,11176,14341,0,0,0,0,0,8,2,1,0,0,0,0,0
20432,17634,13423,0,0,3371,0,0,0,0,7,0,0,1,0,0,0,0
20434,18711,12359,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
20435,18245,13888,159,0,0,0,0,0,0,1,1,0,0,0,0,0,0
20436,17551,13422,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20437,17552,8846,3371,0,0,0,0,0,0,3,1,0,0,0,0,0,0
20438,18241,13758,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20439,18247,13889,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20441,18244,13760,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20442,18629,14047,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20443,18630,14047,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
20444,18976,5232,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20445,18416,14048,9210,0,0,0,0,0,0,2,3,0,0,0,0,0,0
20446,18413,14048,9210,0,0,0,0,0,0,2,2,0,0,0,0,0,0
20447,19720,15882,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20448,18452,14048,14342,12800,12810,14341,0,0,0,4,6,1,2,2,0,0,0
20449,18453,14048,14256,12662,8170,14341,0,0,0,7,3,2,4,2,0,0,0
20450,18454,14048,14342,9210,13926,12364,12810,14341,0,10,10,10,6,6,8,2,0
20451,18455,14048,14342,14344,17012,14341,0,0,0,8,12,2,2,2,0,0,0
20452,19062,8170,17056,1529,14341,0,0,0,0,24,40,2,1,0,0,0,0
20453,19058,8170,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
20454,18239,13754,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20455,18434,14048,7078,14341,0,0,0,0,0,6,1,1,0,0,0,0,0
20456,19796,16000,11371,10546,12361,12799,8170,0,0,2,6,2,2,2,4,0,0
20457,19068,8170,15419,14341,0,0,0,0,0,28,12,1,0,0,0,0,0
20458,19070,8170,15408,14341,0,0,0,0,0,6,8,1,0,0,0,0,0
20459,19071,8170,2325,14341,0,0,0,0,0,12,1,1,0,0,0,0,0
20460,18560,14256,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
20461,18448,14048,14342,14341,0,0,0,0,0,5,5,1,0,0,0,0,0
20462,18449,14048,14227,8170,14341,0,0,0,0,7,2,4,1,0,0,0,0
20463,18410,14048,9210,0,0,0,0,0,0,2,2,0,0,0,0,0,0
20464,18411,14048,6260,14341,0,0,0,0,0,5,2,1,0,0,0,0,0
20465,18412,14048,7077,14341,0,0,0,0,0,4,2,1,0,0,0,0,0
20466,19073,8170,12803,14341,0,0,0,0,0,8,1,1,0,0,0,0,0
20467,18240,13755,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20468,17566,7076,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20469,19799,15994,11371,15992,14047,0,0,0,0,2,1,3,3,0,0,0,0
20470,17564,7080,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20471,18414,14048,3577,0,0,0,0,0,0,4,2,0,0,0,0,0,0
20472,17637,13463,13465,13468,3371,0,0,0,0,7,3,1,1,0,0,0,0
20473,18439,14048,3577,0,0,0,0,0,0,6,4,0,0,0,0,0,0
20474,18441,14048,9210,0,0,0,0,0,0,3,4,0,0,0,0,0,0
20475,18445,14048,14342,14341,0,0,0,0,0,4,1,1,0,0,0,0,0
20476,17573,13463,13465,3371,0,0,0,0,0,3,1,1,0,0,0,0,0
20477,17574,7068,13463,3371,0,0,0,0,0,1,1,1,0,0,0,0,0
20478,21143,6889,17194,0,0,0,0,0,0,1,1,0,0,0,0,0,0
20479,17575,7070,13463,3371,0,0,0,0,0,1,1,1,0,0,0,0,0
20480,18415,14048,3577,0,0,0,0,0,0,4,2,0,0,0,0,0,0
20481,23633,12360,6037,12811,0,0,0,0,0,2,10,1,0,0,0,0,0
20482,18437,14048,14256,8170,14341,0,0,0,0,2,2,2,1,0,0,0,0
20483,18438,14048,14227,14341,0,0,0,0,0,5,2,1,0,0,0,0,0
20484,18440,14048,14342,14341,0,0,0,0,0,6,4,1,0,0,0,0,0
20485,18442,14048,14256,14341,0,0,0,0,0,2,2,1,0,0,0,0,0
20486,18444,14048,0,14341,0,0,0,0,0,6,0,2,0,0,0,0,0
20488,18418,14048,7078,14341,0,0,0,0,0,5,1,1,0,0,0,0,0
20490,18423,14048,0,8170,14341,0,0,0,0,4,0,2,1,0,0,0,0
20491,18424,14048,6260,14341,0,0,0,0,0,6,2,1,0,0,0,0,0
20492,18419,14048,14256,14341,0,0,0,0,0,5,2,1,0,0,0,0,0
20494,19029,15447,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
20495,18417,14048,0,14341,0,0,0,0,0,5,0,2,0,0,0,0,0
20496,17572,13467,13466,3371,0,0,0,0,0,2,2,1,0,0,0,0,0
20497,19814,10561,16000,15994,6037,8170,14047,0,0,1,1,2,1,2,4,0,0
20498,17571,13465,13466,3371,0,0,0,0,0,2,2,1,0,0,0,0,0
20499,23078,15994,18631,7191,14227,7910,0,0,0,2,2,2,2,2,0,0,0
20500,17635,8846,13423,13468,3371,0,0,0,0,7,3,1,1,0,0,0,0
20501,17636,13463,13467,13468,3371,0,0,0,0,7,3,1,1,0,0,0,0
20502,17527,5637,3356,3371,0,0,0,0,0,1,1,1,0,0,0,0,0
20503,17578,3824,13463,3371,0,0,0,0,0,1,1,1,0,0,0,0,0
20504,17570,13423,10620,3371,0,0,0,0,0,2,1,1,0,0,0,0,0
20505,19669,12360,12644,0,0,0,0,0,0,1,1,0,0,0,0,0,0
20506,22808,7972,8831,3371,0,0,0,0,0,1,2,1,0,0,0,0,0
20507,20016,16203,16204,0,0,0,0,0,0,1,4,0,0,0,0,0,0
20508,19793,12803,15994,10558,8170,0,0,0,0,1,4,1,1,0,0,0,0
20509,19794,10502,7910,12810,14047,0,0,0,0,1,4,2,8,0,0,0,0
20510,19098,8170,15407,14256,2325,14341,0,0,0,20,2,2,4,2,0,0,0
20512,19065,8170,7971,0,14341,0,0,0,0,6,1,0,1,0,0,0,0
20513,19066,8170,7080,14341,0,0,0,0,0,4,1,1,0,0,0,0,0
20514,21144,6889,1179,17196,17194,0,0,0,0,1,1,1,1,0,0,0,0
20515,18238,4603,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20516,19081,8170,12803,14341,0,0,0,0,0,10,1,1,0,0,0,0,0
20517,19082,8170,14047,14341,0,0,0,0,0,14,10,1,0,0,0,0,0
20518,19091,8170,14047,12810,14341,0,0,0,0,18,12,2,1,0,0,0,0
20519,19095,8170,12803,14342,15407,14341,0,0,0,16,8,2,1,2,0,0,0
20521,20010,16204,16203,0,0,0,0,0,0,6,2,0,0,0,0,0,0
20522,19083,8170,15407,2325,14341,0,0,0,0,12,1,3,1,0,0,0,0
20523,19078,8170,12803,15407,14341,0,0,0,0,16,6,1,1,0,0,0,0
20524,19079,8170,0,7082,15407,14341,0,0,0,16,0,3,1,1,0,0,0
20525,19080,8170,15419,14341,0,0,0,0,0,24,14,1,0,0,0,0,0
20526,20015,16204,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
20527,19051,8170,15408,14341,0,0,0,0,0,6,6,1,0,0,0,0,0
20528,19075,8170,15408,14341,0,0,0,0,0,8,12,1,0,0,0,0,0
20529,19077,8170,15415,15407,14341,0,0,0,0,28,30,1,1,0,0,0,0
20530,19052,8170,2325,14341,0,0,0,0,0,8,1,1,0,0,0,0,0
20531,19053,8170,12803,14341,0,0,0,0,0,6,1,1,0,0,0,0,0
20533,19093,15410,14044,14341,0,0,0,0,0,1,1,1,0,0,0,0,0
20534,19094,8170,15416,0,15407,14341,0,0,0,20,15,0,1,1,0,0,0
20535,19097,0,15417,15407,14341,0,0,0,0,0,12,1,1,0,0,0,0
20536,18447,14048,14342,14341,0,0,0,0,0,6,4,1,0,0,0,0,0
20537,18457,14048,7078,7082,7076,7080,14341,0,0,12,10,10,10,10,2,0,0
